sampling_year_yyyy,site_size_ha,site_code_abcd,site_name,ABDU,AMBI,AMCR,AMGO,AMKE,AMRE,AMRO,AMWO,BAEA,BANS,BAOR,BBCU,BCCH,BEKI,BGGN,BHCO,BLBW,BLJA,BOBO,BRCR,BRTH,BTNW,CAGO,CARW,CAWA,CEDW,CHSP,CHSW,COGR,COHA,CONI,COYE,CSWA,CWWI,DOWO,EABL,EAKI,EAME,EAPH,EASO,EATO,EAWP,EUST,EWPW,FISP,GCFL,GHOW,GRCA,GRHE,HAWO,HOFI,HOME,HOWR,INBU,KILL,LEBI,LEFL,MALL,MAWA,MAWR,MODO,NOCA,NOFL,NOGO,NOMO,NRWS,NSWO,OROR,PBGR,PIWA,PROW,RBGR,RBNU,RBWO,REVI,RHWO,RTHA,RTHU,RWBL,SCTA,SORA,SOSP,SPSA,SSHA,SWSP,TRES,VEER,VIRA,WAVI,WBNU,WEVI,WIFL,WISN,WITU,WIWR,WODU,WTSP,YBCU,YTVI,YWAR
2002,14.6,SRS2,Sedge - Rush Swale #2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2003,10.9,IDSS,Intergrading Dune - Swale Savannah,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00,6.00,0.00,2.00,0.00,0.00,0.50,0.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,2.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,3.00,0.00,0.00,0.00,10.50,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50
2003,12.8,WPWC,White Pine - White Cedar Savannah,0.00,0.00,0.00,0.00,0.00,1.00,0.50,0.00,0.00,0.00,2.50,0.00,2.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.50,0.00,0.00,7.00,0.00,0.00,1.00,0.00,6.50,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,5.00,4.50,0.00,1.00,1.00,2.00,0.00,5.50,0.00,0.00,0.00,0.00,8.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,2.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,4.00,0.00,0.00,0.00,2.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.00
2003,13.7,BGGR,Bluegrass - Milkweed Grassland,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,1.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,4.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,1.00,0.00,2.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,0.00,3.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00
2003,15,STDP,Sedge - Tamarack Dune Pond,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.25,0.00,0.00,0.00,0.00,1.00,1.50,0.00,0.00,0.00,0.00,7.50,0.00,0.00,0.00,0.00,5.00,0.00,0.00,0.00,0.00,1.00,0.00,0.25,1.00,0.00,0.00,0.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,31.00,0.00,1.00,3.50,0.00,0.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.00
2004,7.9,ROMS,Red Oak - Sugar Maple Savannah,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,0.00,0.00,9.00,0.00,3.50,0.00,1.00,2.00,0.00,3.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,14.00,1.00,0.00,1.50,0.00,7.00,0.00,0.00,0.00,2.00,10.50,5.00,0.00,4.00,3.00,0.00,8.00,0.00,1.00,0.00,0.00,18.50,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,3.00,0.00,0.00,1.00,10.00,0.00,0.00,11.50,0.00,0.00,0.00,12.00,0.00,0.00,7.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,12.00
2004,10.9,IDSS,Intergrading Dune - Swale Savannah,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,7.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.50,0.00,0.00,0.00,0.00,0.00,1.00,1.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2004,11.3,DCJS,Dry Cottonwood - Juniper Savannah,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,6.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,1.50,0.00,0.00,0.00,4.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,8.50,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.50
2004,12.5,ROMF,Red Oak - Sugar Maple Forest,0.00,0.00,0.00,0.00,0.00,2.00,2.50,1.00,0.00,0.00,12.00,1.00,2.00,0.00,1.00,4.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,14.50,0.00,0.00,3.00,0.00,6.00,0.00,0.00,0.00,3.00,12.00,5.50,2.50,1.50,3.50,0.00,8.00,0.00,1.00,0.00,0.00,24.50,8.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,2.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,3.00,4.50,0.00,0.50,0.00,6.50,1.00,0.00,9.00,0.00,0.00,0.25,17.00,0.00,0.00,3.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,5.50
2005,7.9,ROMS,Red Oak - Sugar Maple Savannah,0.00,0.00,0.00,0.00,0.00,0.00,3.00,1.00,0.00,0.00,8.50,0.00,3.00,0.00,1.00,5.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,3.00,0.00,0.00,7.50,0.00,0.00,4.00,0.00,6.00,0.00,0.00,0.00,2.00,11.50,2.00,0.00,5.00,3.00,0.00,8.00,0.00,0.00,0.00,0.00,18.50,3.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,2.00,1.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,12.00,0.00,0.00,10.50,0.00,0.00,0.00,7.00,0.00,0.00,6.50,0.00,0.00,0.00,0.50,0.00,0.00,0.00,0.00,1.00,0.00,16.50
2005,9.2,ROIS,Red Oak - Ironwood Savannah,0.00,0.00,0.00,1.00,0.00,1.00,5.00,2.00,0.00,0.00,4.00,0.00,2.00,0.00,1.00,3.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,9.00,0.00,0.00,3.00,0.00,4.00,0.00,0.00,0.00,0.00,10.00,3.00,0.00,0.00,2.50,0.00,5.00,0.00,0.00,0.00,0.00,12.50,2.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,5.00,0.00,0.00,0.00,14.50,0.00,0.00,10.50,0.00,0.00,0.00,4.50,0.00,0.00,5.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.00
2005,11,TMSL,Tamarack Slough,0.00,0.00,0.00,1.00,0.00,0.00,2.00,2.00,0.00,0.00,3.50,0.00,3.00,0.00,2.00,3.00,0.00,1.00,0.00,0.00,3.00,0.00,0.00,2.00,0.00,2.00,4.00,0.00,4.00,0.00,0.00,6.00,1.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,4.00,2.00,0.00,2.00,1.00,1.00,0.00,7.00,0.00,0.00,0.00,0.00,9.00,0.00,0.00,0.00,2.00,0.00,0.00,1.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.00,0.00,0.00,3.50,0.00,0.00,2.00,3.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,35.00
2006,10.9,IDSS,Intergrading Dune - Swale Savannah,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.50,0.00,0.00,0.00,0.00,0.00,5.00,0.00,2.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,2.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.50,0.00,0.00,0.00,0.00,0.00,0.00,9.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2006,15,STDP,Sedge - Tamarack Dune Pond,0.00,0.00,0.00,0.00,0.00,0.00,1.50,0.00,0.00,0.00,3.50,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,1.00,0.00,0.00,11.00,0.00,0.00,0.00,0.00,5.00,0.00,0.00,0.00,2.00,1.50,0.00,0.25,2.00,0.50,0.00,0.00,0.00,0.00,0.00,1.00,5.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,2.50,0.00,0.00,0.00,0.00,0.50,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.50,0.00,0.00,0.00,30.00,0.00,0.00,9.50,0.00,0.00,2.00,2.50,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.50
2007,12.8,WPWC,White Pine - White Cedar Savannah,0.00,0.00,0.00,0.00,0.00,0.00,1.50,0.00,0.00,0.00,1.50,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,0.00,0.00,0.00,5.50,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,6.00,4.00,0.00,4.00,2.00,2.00,0.00,7.00,0.00,0.00,0.00,0.00,12.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,3.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,4.00,0.00,0.00,0.00,2.50,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,0.00,1.00,0.00,14.50
2007,13.6,SRS1,Sedge - Rush Swale #1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.25,5.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,0.00,0.00,3.50,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.25
2007,14.6,SRS2,Sedge - Rush Swale #2,0.00,0.00,0.00,0.00,0.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,0.00,0.00,4.50,0.50,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2008,8.9,ROWB,Red Oak - White Birch Savannah,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,6.00,0.00,1.00,0.00,0.00,1.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,5.00,0.00,0.00,1.00,0.00,1.50,0.00,0.00,0.00,0.50,3.00,0.00,1.00,1.50,3.00,0.00,4.00,0.00,1.00,0.00,0.00,10.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,2.00,0.00,1.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,12.00
2008,10.2,DCSD,Dry Cottonwood Sand Dune,0.00,0.00,0.00,0.50,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,6.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,2.00,0.25,0.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,0.00,0.00,0.25,0.00,0.00,0.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00
2008,10.9,IDSS,Intergrading Dune - Swale Savannah,0.00,0.00,0.00,0.00,0.00,0.00,1.50,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,5.50,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,2.00,1.00,5.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,3.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,0.00,1.50,0.00,0.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00
2008,11.4,ROWP,Red Oak - White Pine Savannah,0.00,0.00,0.00,0.00,0.00,0.00,1.50,1.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,3.00,0.00,0.00,0.00,0.00,5.00,3.00,1.00,0.00,0.00,0.00,4.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,0.00,1.00,12.50,0.00,0.00,1.00,0.00,0.00,0.00,3.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00
2008,13.1,RARO,Red Ash - Red Oak Savannah,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,4.50,0.00,1.00,0.00,3.00,2.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,4.50,0.00,0.00,2.00,0.00,1.00,0.00,0.00,0.00,1.00,4.50,1.00,1.00,3.00,1.00,0.00,3.00,0.00,0.00,0.00,0.00,10.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,6.00,0.00,0.00,2.00,0.00,0.00,0.00,4.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.00
2008,13.7,BGGR,Bluegrass - Milkweed Grassland,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,0.00,0.00,0.00,0.00,1.00,2.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,7.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.50,0.00,0.00,0.50,0.00,0.00,0.00,2.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00
2009,7.9,ROMS,Red Oak - Sugar Maple Savannah,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,6.00,0.00,1.00,0.00,0.00,2.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,2.00,0.00,0.00,5.00,0.00,0.00,0.00,0.00,2.50,0.00,0.00,0.00,1.00,5.00,1.00,0.00,0.00,0.00,0.00,6.50,0.00,0.00,0.00,0.00,11.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,2.00,9.50,0.00,0.00,6.50,0.00,0.00,0.00,5.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.00
2009,9.2,ROIS,Red Oak - Ironwood Savannah,0.00,0.00,0.00,0.00,0.00,3.00,3.00,1.00,0.00,0.00,5.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,4.00,0.00,0.00,2.00,1.00,2.00,0.00,0.00,0.00,0.00,4.00,0.00,0.00,0.00,1.00,0.00,4.00,0.00,0.00,0.00,0.00,8.00,1.00,0.00,0.00,2.00,0.00,0.00,0.00,2.00,2.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,7.50,0.00,0.00,7.00,0.00,0.00,0.50,5.00,0.00,0.00,2.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,16.00
2009,11,TMSL,Tamarack Slough,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,0.00,0.00,3.00,0.00,3.00,0.00,3.00,1.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,4.50,0.00,2.00,0.00,0.00,7.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,5.00,2.00,0.00,1.50,0.50,0.00,1.00,11.00,0.00,0.00,0.00,0.00,8.50,0.00,0.00,0.00,2.00,0.00,0.00,0.00,2.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,13.50,0.00,0.00,6.00,0.00,0.00,1.50,7.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,27.50
2009,11.3,DCJS,Dry Cottonwood - Juniper Savannah,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,3.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,29.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.50,0.50,1.50,1.00,10.00,0.00,0.00,2.00,0.00,0.00,1.00,0.00,2.50,0.00,1.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,2.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.50,0.00,0.00,0.00,2.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.50
2009,12.5,ROMF,Red Oak - Sugar Maple Forest,0.00,0.00,0.00,0.00,0.00,9.00,2.00,1.00,0.00,0.00,6.00,0.00,1.00,0.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,2.50,0.00,0.00,2.00,0.00,1.00,0.00,0.00,1.00,2.00,7.00,1.00,1.00,0.00,3.00,0.00,4.00,0.00,0.00,0.00,0.00,11.00,2.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,1.00,1.00,0.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,2.00,0.00,0.50,0.00,3.50,1.00,0.00,3.00,0.00,0.00,0.50,8.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00
2009,15,STDP,Sedge - Tamarack Dune Pond,0.00,0.00,0.00,0.00,0.00,0.00,0.25,0.00,0.00,0.00,0.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,0.50,0.00,0.00,0.00,0.00,5.00,0.00,0.00,0.00,0.00,5.00,0.00,0.00,0.00,0.50,0.00,0.00,0.50,1.50,0.25,0.00,2.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,29.00,0.00,0.00,6.00,0.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.00
2010,7.9,ROMS,Red Oak - Sugar Maple Savannah,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,3.00,0.00,2.00,0.00,1.00,2.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,0.00,0.00,4.00,0.00,3.00,0.00,0.00,0.00,2.00,6.00,4.00,0.00,1.00,4.00,0.00,4.00,0.00,0.00,0.00,0.00,12.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.50,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,9.50,0.00,0.00,9.50,0.00,0.00,0.25,6.00,0.00,0.00,6.00,1.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.00
2010,9.2,ROIS,Red Oak - Ironwood Savannah,0.00,0.00,0.00,0.00,0.00,1.00,3.00,0.00,0.00,0.00,3.00,1.00,2.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,2.00,0.00,0.00,8.00,0.00,0.00,3.00,0.00,2.00,0.00,0.00,1.00,1.00,6.00,4.00,0.00,0.00,2.50,0.00,6.00,0.00,0.00,0.00,0.00,8.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.25,2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.00,0.00,0.00,6.50,0.00,0.00,0.00,7.00,0.00,0.00,6.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.00
