sampleyear,sitecode,speciescode,territoryabundance,territorybiomass,sitetype,sitesize,woodcountbelowbrowse,woodcountabovebrowse
2009,ROMS,SOSP,6.5,134.449835,terrestrial,7.9,1348,24
2009,ROMS,TRES,5,107.74325,terrestrial,7.9,1348,24
2009,ROMS,WBNU,1,20.675,terrestrial,7.9,1348,24
2009,ROMS,YEWA,15,145.99323,terrestrial,7.9,1348,24
2010,ROMS,AMRO,2,156.18136,terrestrial,7.9,1219,25
2010,ROMS,BAOR,3,102.35748,terrestrial,7.9,1219,25
2010,ROMS,BCCH,2,21.52394,terrestrial,7.9,1219,25
2010,ROMS,BGGN,1,6.024779,terrestrial,7.9,1219,25
2010,ROMS,BHCO,2,92.66916,terrestrial,7.9,1219,25
2010,ROMS,BLJA,2,170.91406,terrestrial,7.9,1219,25
2010,ROMS,COYE,6,62.73402,terrestrial,7.9,1219,25
2010,ROMS,DOWO,4,107.636,terrestrial,7.9,1219,25
2010,ROMS,EAKI,3,118.5135,terrestrial,7.9,1219,25
2010,ROMS,EATO,2,77.88808,terrestrial,7.9,1219,25
2010,ROMS,EAWP,6,84.6,terrestrial,7.9,1219,25
2010,ROMS,EUST,4,308.27084,terrestrial,7.9,1219,25
2010,ROMS,FISP,1,12.03518,terrestrial,7.9,1219,25
2010,ROMS,GCFL,4,138.81664,terrestrial,7.9,1219,25
2010,ROMS,GRCA,4,142.7394,terrestrial,7.9,1219,25
2010,ROMS,NHWR,12,128.0778,terrestrial,7.9,1219,25
2010,ROMS,NOCA,1.5,63.04677,terrestrial,7.9,1219,25
2010,ROMS,NOFL,2,254.2454,terrestrial,7.9,1219,25
2010,ROMS,REVI,1,17.28504,terrestrial,7.9,1219,25
2010,ROMS,RWBL,9.5,551.189335,terrestrial,7.9,1219,25
2010,ROMS,SOSP,9.5,196.503605,terrestrial,7.9,1219,25
2010,ROMS,SWSP,0.25,4.1015225,terrestrial,7.9,1219,25
2010,ROMS,TRES,6,129.2919,terrestrial,7.9,1219,25
2010,ROMS,WAVI,6,80.83206,terrestrial,7.9,1219,25
2010,ROMS,WBNU,1,20.675,terrestrial,7.9,1219,25
2010,ROMS,WIFL,0.5,6.7,terrestrial,7.9,1219,25
2010,ROMS,YEWA,16,155.726112,terrestrial,7.9,1219,25
2016,ROMS,AMRE,0.5,4.1460085,terrestrial,7.9,1079,22
2016,ROMS,AMRO,3,234.27204,terrestrial,7.9,1079,22
2016,ROMS,AMWO,1,161.1656,terrestrial,7.9,1079,22
2016,ROMS,BAOR,5,170.5958,terrestrial,7.9,1079,22
2016,ROMS,BCCH,3,32.28591,terrestrial,7.9,1079,22
2016,ROMS,BGGN,1.5,9.0371685,terrestrial,7.9,1079,22
2016,ROMS,BHCO,3,139.00374,terrestrial,7.9,1079,22
2016,ROMS,BLJA,1,85.45703,terrestrial,7.9,1079,22
2016,ROMS,CHSW,1,22.875,terrestrial,7.9,1079,22
2016,ROMS,COGR,2,221.114,terrestrial,7.9,1079,22
2016,ROMS,COYE,10,104.5567,terrestrial,7.9,1079,22
2016,ROMS,DOWO,2,53.818,terrestrial,7.9,1079,22
2016,ROMS,EAKI,5,197.5225,terrestrial,7.9,1079,22
2016,ROMS,EATO,1,38.94404,terrestrial,7.9,1079,22
2016,ROMS,EAWP,10,141,terrestrial,7.9,1079,22
2016,ROMS,EUST,1,77.06771,terrestrial,7.9,1079,22
2016,ROMS,EWPW,2,106.8,terrestrial,7.9,1079,22
2016,ROMS,GCFL,2,69.40832,terrestrial,7.9,1079,22
2016,ROMS,GRCA,7,249.79395,terrestrial,7.9,1079,22
2016,ROMS,NHWR,11.5,122.741225,terrestrial,7.9,1079,22
2016,ROMS,INBU,6,85.572,terrestrial,7.9,1079,22
2016,ROMS,MODO,2,263.0432,terrestrial,7.9,1079,22
2016,ROMS,NOCA,2,84.06236,terrestrial,7.9,1079,22
2016,ROMS,NOFL,2,254.2454,terrestrial,7.9,1079,22
2016,ROMS,OROR,1,21.17054,terrestrial,7.9,1079,22
2016,ROMS,RBWO,2,145.08878,terrestrial,7.9,1079,22
2016,ROMS,REVI,9,155.56536,terrestrial,7.9,1079,22
2016,ROMS,RTHU,0.25,0.8,terrestrial,7.9,1079,22
2016,ROMS,RWBL,15,870.29895,terrestrial,7.9,1079,22
2016,ROMS,SOSP,5,103.42295,terrestrial,7.9,1079,22
2016,ROMS,TRES,2,43.0973,terrestrial,7.9,1079,22
2016,ROMS,WAVI,9,121.24809,terrestrial,7.9,1079,22
2016,ROMS,WBNU,1,20.675,terrestrial,7.9,1079,22
2016,ROMS,YBCU,2,116.76382,terrestrial,7.9,1079,22
2016,ROMS,YEWA,35,340.65087,terrestrial,7.9,1079,22
2018,ROMS,AMRE,2.5,20.7300425,terrestrial,7.9,760,16
2018,ROMS,AMRO,1,78.09068,terrestrial,7.9,760,16
2018,ROMS,AMWO,1,161.1656,terrestrial,7.9,760,16
2018,ROMS,BAOR,7,238.83412,terrestrial,7.9,760,16
2018,ROMS,BCCH,1,10.76197,terrestrial,7.9,760,16
2018,ROMS,BGGN,4,24.099116,terrestrial,7.9,760,16
2018,ROMS,BHCO,2,92.66916,terrestrial,7.9,760,16
2018,ROMS,CHSW,2,45.75,terrestrial,7.9,760,16
2018,ROMS,COGR,1,110.557,terrestrial,7.9,760,16
2018,ROMS,COYE,11.5,120.240205,terrestrial,7.9,760,16
2018,ROMS,DOWO,2,53.818,terrestrial,7.9,760,16
2018,ROMS,EABL,0.5,14.602195,terrestrial,7.9,760,16
2018,ROMS,EAKI,6,237.027,terrestrial,7.9,760,16
2018,ROMS,EAWP,8.5,119.85,terrestrial,7.9,760,16
2018,ROMS,EUST,4,308.27084,terrestrial,7.9,760,16
2018,ROMS,EWPW,1.5,80.1,terrestrial,7.9,760,16
2018,ROMS,GCFL,2,69.40832,terrestrial,7.9,760,16
2018,ROMS,GRCA,11,392.53335,terrestrial,7.9,760,16
2018,ROMS,NHWR,16,170.7704,terrestrial,7.9,760,16
2018,ROMS,INBU,3,42.786,terrestrial,7.9,760,16
2018,ROMS,MODO,2,263.0432,terrestrial,7.9,760,16
2018,ROMS,NOCA,2,84.06236,terrestrial,7.9,760,16
2018,ROMS,NOFL,3,381.3681,terrestrial,7.9,760,16
2018,ROMS,OROR,1,21.17054,terrestrial,7.9,760,16
2018,ROMS,RBWO,2,145.08878,terrestrial,7.9,760,16
2018,ROMS,REVI,15,259.2756,terrestrial,7.9,760,16
2018,ROMS,RHWO,1,70.78197,terrestrial,7.9,760,16
2018,ROMS,RTHA,1,1126,terrestrial,7.9,760,16
2018,ROMS,RWBL,15,870.29895,terrestrial,7.9,760,16
2018,ROMS,SOSP,7,144.79213,terrestrial,7.9,760,16
2018,ROMS,TRES,4,86.1946,terrestrial,7.9,760,16
2018,ROMS,WAVI,10,134.7201,terrestrial,7.9,760,16
2018,ROMS,WBNU,2,41.35,terrestrial,7.9,760,16
2018,ROMS,WIFL,0.5,6.7,terrestrial,7.9,760,16
2018,ROMS,WITU,0.25,1032.5,terrestrial,7.9,760,16
2018,ROMS,YBCU,2,116.76382,terrestrial,7.9,760,16
2018,ROMS,YTVI,1,16.66949,terrestrial,7.9,760,16
2018,ROMS,YEWA,37.5,364.983075,terrestrial,7.9,760,16
2019,ROMS,AMRE,3,24.876051,terrestrial,7.9,668,22
2019,ROMS,AMRO,2,156.18136,terrestrial,7.9,668,22
2019,ROMS,BAOR,5.5,187.65538,terrestrial,7.9,668,22
2019,ROMS,BCCH,2,21.52394,terrestrial,7.9,668,22
2019,ROMS,BGGN,4,24.099116,terrestrial,7.9,668,22
2019,ROMS,BHCO,1,46.33458,terrestrial,7.9,668,22
2019,ROMS,BLJA,1,85.45703,terrestrial,7.9,668,22
2019,ROMS,CHSW,0.25,5.71875,terrestrial,7.9,668,22
2019,ROMS,COGR,2,221.114,terrestrial,7.9,668,22
2019,ROMS,COYE,10,104.5567,terrestrial,7.9,668,22
2019,ROMS,DOWO,1,26.909,terrestrial,7.9,668,22
2019,ROMS,EAKI,6.5,256.77925,terrestrial,7.9,668,22
2019,ROMS,EAWP,6,84.6,terrestrial,7.9,668,22
2019,ROMS,EUST,5,385.33855,terrestrial,7.9,668,22
2019,ROMS,EWPW,1,53.4,terrestrial,7.9,668,22
2019,ROMS,GCFL,3,104.11248,terrestrial,7.9,668,22
2019,ROMS,GRCA,9,321.16365,terrestrial,7.9,668,22
2019,ROMS,HAWO,1,69.54706,terrestrial,7.9,668,22
2019,ROMS,NHWR,17.5,186.780125,terrestrial,7.9,668,22
2019,ROMS,INBU,3,42.786,terrestrial,7.9,668,22
2019,ROMS,MODO,1,131.5216,terrestrial,7.9,668,22
2019,ROMS,NOCA,1,42.03118,terrestrial,7.9,668,22
2019,ROMS,NOFL,2,254.2454,terrestrial,7.9,668,22
2019,ROMS,OROR,1,21.17054,terrestrial,7.9,668,22
2019,ROMS,RBWO,1,72.54439,terrestrial,7.9,668,22
2019,ROMS,REVI,11.5,198.77796,terrestrial,7.9,668,22
2019,ROMS,RTHU,0.25,0.8,terrestrial,7.9,668,22
2019,ROMS,RWBL,16,928.31888,terrestrial,7.9,668,22
2019,ROMS,SOSP,7,144.79213,terrestrial,7.9,668,22
2019,ROMS,TRES,5,107.74325,terrestrial,7.9,668,22
2019,ROMS,WAVI,12.5,168.400125,terrestrial,7.9,668,22
2019,ROMS,WBNU,1,20.675,terrestrial,7.9,668,22
2019,ROMS,YEWA,41,399.048162,terrestrial,7.9,668,22
2021,ROMS,AMRE,1,8.292017,terrestrial,7.9,613,17
2021,ROMS,AMRO,3,234.27204,terrestrial,7.9,613,17
2021,ROMS,AMWO,1,161.1656,terrestrial,7.9,613,17
2021,ROMS,BAEA,1,4897.5,terrestrial,7.9,613,17
2021,ROMS,BAOR,7.5,255.8937,terrestrial,7.9,613,17
2021,ROMS,BCCH,2,21.52394,terrestrial,7.9,613,17
2021,ROMS,BGGN,4,24.099116,terrestrial,7.9,613,17
2021,ROMS,BHCO,2,92.66916,terrestrial,7.9,613,17
2021,ROMS,BLJA,3,256.37109,terrestrial,7.9,613,17
2021,ROMS,CHSW,0.25,5.71875,terrestrial,7.9,613,17
2021,ROMS,COGR,3,331.671,terrestrial,7.9,613,17
2021,ROMS,CONI,0.25,19.825,terrestrial,7.9,613,17
2021,ROMS,COYE,8,83.64536,terrestrial,7.9,613,17
2021,ROMS,DOWO,2,53.818,terrestrial,7.9,613,17
2021,ROMS,EAKI,7,276.5315,terrestrial,7.9,613,17
2021,ROMS,EASO,2,304.6,terrestrial,7.9,613,17
2021,ROMS,EAWP,12,169.2,terrestrial,7.9,613,17
2021,ROMS,EUST,2,154.13542,terrestrial,7.9,613,17
2021,ROMS,GCFL,3,104.11248,terrestrial,7.9,613,17
2021,ROMS,GRCA,10,356.8485,terrestrial,7.9,613,17
2021,ROMS,NHWR,27.5,293.511625,terrestrial,7.9,613,17
2021,ROMS,MODO,0.5,65.7608,terrestrial,7.9,613,17
2021,ROMS,NOCA,1,42.03118,terrestrial,7.9,613,17
2021,ROMS,NOFL,2,254.2454,terrestrial,7.9,613,17
2021,ROMS,RBWO,1.5,108.816585,terrestrial,7.9,613,17
2021,ROMS,REVI,14,241.99056,terrestrial,7.9,613,17
2021,ROMS,RTHA,0.5,563,terrestrial,7.9,613,17
2021,ROMS,RTHU,1,3.2,terrestrial,7.9,613,17
2021,ROMS,RWBL,31.5,1827.627795,terrestrial,7.9,613,17
2021,ROMS,SOSP,1,20.68459,terrestrial,7.9,613,17
2021,ROMS,TRES,10,215.4865,terrestrial,7.9,613,17
2021,ROMS,VIRA,1,81.28333,terrestrial,7.9,613,17
2021,ROMS,WAVI,15,202.08015,terrestrial,7.9,613,17
2021,ROMS,YBCU,2,116.76382,terrestrial,7.9,613,17
2021,ROMS,YEWA,47,457.445454,terrestrial,7.9,613,17
1994,ROWB,AMRE,1,8.292017,terrestrial,8.9,376,0
1994,ROWB,AMRO,3,234.27204,terrestrial,8.9,376,0
1994,ROWB,BAOR,6,204.71496,terrestrial,8.9,376,0
1994,ROWB,BCCH,1,10.76197,terrestrial,8.9,376,0
1994,ROWB,BGGN,1.5,9.0371685,terrestrial,8.9,376,0
1994,ROWB,BLJA,1,85.45703,terrestrial,8.9,376,0
1994,ROWB,CHSP,1,12.18482,terrestrial,8.9,376,0
1994,ROWB,COGR,2,221.114,terrestrial,8.9,376,0
1994,ROWB,COYE,4.5,47.050515,terrestrial,8.9,376,0
1994,ROWB,DOWO,2,53.818,terrestrial,8.9,376,0
1994,ROWB,EAKI,2,79.009,terrestrial,8.9,376,0
1994,ROWB,EAWP,10,141,terrestrial,8.9,376,0
1994,ROWB,EUST,4,308.27084,terrestrial,8.9,376,0
1994,ROWB,EWPW,2,106.8,terrestrial,8.9,376,0
1994,ROWB,GCFL,2,69.40832,terrestrial,8.9,376,0
1994,ROWB,GRCA,3,107.05455,terrestrial,8.9,376,0
1994,ROWB,NHWR,12,128.0778,terrestrial,8.9,376,0
1994,ROWB,MODO,3,394.5648,terrestrial,8.9,376,0
1994,ROWB,NOFL,2,254.2454,terrestrial,8.9,376,0
1994,ROWB,RBWO,0.5,36.272195,terrestrial,8.9,376,0
1994,ROWB,REVI,4,69.14016,terrestrial,8.9,376,0
1994,ROWB,RTHU,1,3.2,terrestrial,8.9,376,0
1994,ROWB,RWBL,16.5,957.328845,terrestrial,8.9,376,0
1994,ROWB,SOSP,3,62.05377,terrestrial,8.9,376,0
1994,ROWB,TRES,11,237.03515,terrestrial,8.9,376,0
1994,ROWB,WAVI,5.5,74.096055,terrestrial,8.9,376,0
1994,ROWB,YBCU,2,116.76382,terrestrial,8.9,376,0
1994,ROWB,YEWA,7.5,72.996615,terrestrial,8.9,376,0
1997,ROWB,AMRE,2,16.584034,terrestrial,8.9,906,3
1997,ROWB,AMRO,1,78.09068,terrestrial,8.9,906,3
1997,ROWB,BAOR,11,375.31076,terrestrial,8.9,906,3
1997,ROWB,BCCH,2,21.52394,terrestrial,8.9,906,3
1997,ROWB,BGGN,2,12.049558,terrestrial,8.9,906,3
1997,ROWB,BLJA,2,170.91406,terrestrial,8.9,906,3
1997,ROWB,CHSP,3,36.55446,terrestrial,8.9,906,3
1997,ROWB,COGR,1,110.557,terrestrial,8.9,906,3
1997,ROWB,COYE,6,62.73402,terrestrial,8.9,906,3
1997,ROWB,DOWO,1,26.909,terrestrial,8.9,906,3
1997,ROWB,EAKI,3.5,138.26575,terrestrial,8.9,906,3
1997,ROWB,EATO,0.25,9.73601,terrestrial,8.9,906,3
1997,ROWB,EAWP,8,112.8,terrestrial,8.9,906,3
1997,ROWB,EUST,4,308.27084,terrestrial,8.9,906,3
1997,ROWB,EWPW,1,53.4,terrestrial,8.9,906,3
1997,ROWB,GCFL,2,69.40832,terrestrial,8.9,906,3
1997,ROWB,GRCA,2.5,89.212125,terrestrial,8.9,906,3
1997,ROWB,NHWR,12,128.0778,terrestrial,8.9,906,3
1997,ROWB,MODO,1.5,197.2824,terrestrial,8.9,906,3
1997,ROWB,NOCA,1,42.03118,terrestrial,8.9,906,3
1997,ROWB,NOFL,3,381.3681,terrestrial,8.9,906,3
1997,ROWB,RBWO,0.25,18.1360975,terrestrial,8.9,906,3
1997,ROWB,REVI,5,86.4252,terrestrial,8.9,906,3
1997,ROWB,RTHA,1,1126,terrestrial,8.9,906,3
1997,ROWB,RTHU,1,3.2,terrestrial,8.9,906,3
1997,ROWB,RWBL,13,754.25909,terrestrial,8.9,906,3
1997,ROWB,SOSP,1,20.68459,terrestrial,8.9,906,3
1997,ROWB,TRES,14,301.6811,terrestrial,8.9,906,3
1997,ROWB,WAVI,3,40.41603,terrestrial,8.9,906,3
1997,ROWB,YBCU,2,116.76382,terrestrial,8.9,906,3
1997,ROWB,YEWA,7.5,72.996615,terrestrial,8.9,906,3
2002,ROWB,AMRO,1,78.09068,terrestrial,8.9,1530,2
2002,ROWB,BAOR,4,136.47664,terrestrial,8.9,1530,2
2002,ROWB,BCCH,1,10.76197,terrestrial,8.9,1530,2
2002,ROWB,BGGN,1,6.024779,terrestrial,8.9,1530,2
2002,ROWB,BHCO,1,46.33458,terrestrial,8.9,1530,2
2002,ROWB,CHSP,1,12.18482,terrestrial,8.9,1530,2
2002,ROWB,COGR,2,221.114,terrestrial,8.9,1530,2
2002,ROWB,COYE,4,41.82268,terrestrial,8.9,1530,2
2002,ROWB,DOWO,1,26.909,terrestrial,8.9,1530,2
2002,ROWB,EAKI,3,118.5135,terrestrial,8.9,1530,2
2002,ROWB,EATO,1,38.94404,terrestrial,8.9,1530,2
2002,ROWB,EAWP,3,42.3,terrestrial,8.9,1530,2
2002,ROWB,EUST,2,154.13542,terrestrial,8.9,1530,2
2002,ROWB,EWPW,4,213.6,terrestrial,8.9,1530,2
2002,ROWB,GCFL,2,69.40832,terrestrial,8.9,1530,2
2002,ROWB,GRCA,5,178.42425,terrestrial,8.9,1530,2
2002,ROWB,HOME,1,0,terrestrial,8.9,1530,2
2002,ROWB,NHWR,10.5,112.068075,terrestrial,8.9,1530,2
2002,ROWB,NOCA,1,42.03118,terrestrial,8.9,1530,2
2002,ROWB,NOFL,1,127.1227,terrestrial,8.9,1530,2
2002,ROWB,REVI,1,17.28504,terrestrial,8.9,1530,2
2002,ROWB,RWBL,12,696.23916,terrestrial,8.9,1530,2
2002,ROWB,SOSP,3,62.05377,terrestrial,8.9,1530,2
2002,ROWB,TRES,8,172.3892,terrestrial,8.9,1530,2
2002,ROWB,WAVI,1,13.47201,terrestrial,8.9,1530,2
2002,ROWB,YBCU,1,58.38191,terrestrial,8.9,1530,2
2002,ROWB,YEWA,7,68.130174,terrestrial,8.9,1530,2
2008,ROWB,AMRO,1,78.09068,terrestrial,8.9,1475,2
2008,ROWB,AMWO,1,161.1656,terrestrial,8.9,1475,2
2008,ROWB,BAOR,6,204.71496,terrestrial,8.9,1475,2
2008,ROWB,BCCH,1,10.76197,terrestrial,8.9,1475,2
2008,ROWB,BHCO,1,46.33458,terrestrial,8.9,1475,2
2008,ROWB,BLJA,3,256.37109,terrestrial,8.9,1475,2
2008,ROWB,COGR,1,110.557,terrestrial,8.9,1475,2
2008,ROWB,COYE,5,52.27835,terrestrial,8.9,1475,2
2008,ROWB,DOWO,1,26.909,terrestrial,8.9,1475,2
2008,ROWB,EAKI,1.5,59.25675,terrestrial,8.9,1475,2
2008,ROWB,EATO,0.5,19.47202,terrestrial,8.9,1475,2
2008,ROWB,EAWP,3,42.3,terrestrial,8.9,1475,2
2008,ROWB,EWPW,1,53.4,terrestrial,8.9,1475,2
2008,ROWB,FISP,1.5,18.05277,terrestrial,8.9,1475,2
2008,ROWB,GCFL,3,104.11248,terrestrial,8.9,1475,2
2008,ROWB,GRCA,4,142.7394,terrestrial,8.9,1475,2
2008,ROWB,HAWO,1,69.54706,terrestrial,8.9,1475,2
2008,ROWB,NHWR,10,106.7315,terrestrial,8.9,1475,2
2008,ROWB,INBU,1,14.262,terrestrial,8.9,1475,2
2008,ROWB,MODO,1,131.5216,terrestrial,8.9,1475,2
2008,ROWB,NOFL,0.5,63.56135,terrestrial,8.9,1475,2
2008,ROWB,RBWO,2,145.08878,terrestrial,8.9,1475,2
2008,ROWB,REVI,2,34.57008,terrestrial,8.9,1475,2
2008,ROWB,RTHA,1,1126,terrestrial,8.9,1475,2
2008,ROWB,RWBL,5,290.09965,terrestrial,8.9,1475,2
2008,ROWB,TRES,3,64.64595,terrestrial,8.9,1475,2
2008,ROWB,YBCU,1,58.38191,terrestrial,8.9,1475,2
2008,ROWB,YEWA,12,116.794584,terrestrial,8.9,1475,2
2016,ROWB,AMRE,0.25,2.07300425,terrestrial,8.9,875,7
2016,ROWB,AMRO,2,156.18136,terrestrial,8.9,875,7
2016,ROWB,BAOR,5,170.5958,terrestrial,8.9,875,7
2016,ROWB,BCCH,2,21.52394,terrestrial,8.9,875,7
2016,ROWB,BLJA,2,170.91406,terrestrial,8.9,875,7
2016,ROWB,BRTH,1,68.09446,terrestrial,8.9,875,7
2016,ROWB,CHSP,0.25,3.046205,terrestrial,8.9,875,7
2016,ROWB,COGR,2,221.114,terrestrial,8.9,875,7
2016,ROWB,COYE,9,94.10103,terrestrial,8.9,875,7
2016,ROWB,EAKI,3,118.5135,terrestrial,8.9,875,7
2016,ROWB,EATO,2,77.88808,terrestrial,8.9,875,7
2016,ROWB,EAWP,4.5,63.45,terrestrial,8.9,875,7
2016,ROWB,EUST,1,77.06771,terrestrial,8.9,875,7
2016,ROWB,EWPW,1,53.4,terrestrial,8.9,875,7
2016,ROWB,GCFL,4,138.81664,terrestrial,8.9,875,7
2016,ROWB,GRCA,4,142.7394,terrestrial,8.9,875,7
2016,ROWB,NHWR,7,74.71205,terrestrial,8.9,875,7
2016,ROWB,MODO,3,394.5648,terrestrial,8.9,875,7
2016,ROWB,NOFL,3,381.3681,terrestrial,8.9,875,7
2016,ROWB,REVI,6,103.71024,terrestrial,8.9,875,7
2016,ROWB,RWBL,8.5,493.169405,terrestrial,8.9,875,7
2016,ROWB,SWSP,1.5,24.609135,terrestrial,8.9,875,7
2016,ROWB,TRES,3,64.64595,terrestrial,8.9,875,7
2016,ROWB,WAVI,4,53.88804,terrestrial,8.9,875,7
2016,ROWB,YBCU,2,116.76382,terrestrial,8.9,875,7
2016,ROWB,YEWA,11,107.061702,terrestrial,8.9,875,7
2017,ROWB,AMWO,2,322.3312,terrestrial,8.9,778,8
2017,ROWB,BAOR,3,102.35748,terrestrial,8.9,778,8
2017,ROWB,BCCH,2,21.52394,terrestrial,8.9,778,8
2017,ROWB,BRTH,1,68.09446,terrestrial,8.9,778,8
2017,ROWB,COYE,5,52.27835,terrestrial,8.9,778,8
2017,ROWB,EATO,2,77.88808,terrestrial,8.9,778,8
2017,ROWB,EAWP,3,42.3,terrestrial,8.9,778,8
2017,ROWB,EUST,1,77.06771,terrestrial,8.9,778,8
2017,ROWB,EWPW,4,213.6,terrestrial,8.9,778,8
2017,ROWB,GCFL,2,69.40832,terrestrial,8.9,778,8
2017,ROWB,GRCA,2,71.3697,terrestrial,8.9,778,8
2017,ROWB,NHWR,6,64.0389,terrestrial,8.9,778,8
2017,ROWB,LEFL,2,20.1106,terrestrial,8.9,778,8
2017,ROWB,MODO,1,131.5216,terrestrial,8.9,778,8
2017,ROWB,NOFL,1,127.1227,terrestrial,8.9,778,8
2017,ROWB,RBWO,1,72.54439,terrestrial,8.9,778,8
2017,ROWB,REVI,2.5,43.2126,terrestrial,8.9,778,8
2017,ROWB,RWBL,5,290.09965,terrestrial,8.9,778,8
2017,ROWB,TRES,2,43.0973,terrestrial,8.9,778,8
2017,ROWB,YBCU,2,116.76382,terrestrial,8.9,778,8
2017,ROWB,YEWA,19,184.924758,terrestrial,8.9,778,8
2019,ROWB,AMRE,4,33.168068,terrestrial,8.9,470,9
2019,ROWB,AMRO,2.5,195.2267,terrestrial,8.9,470,9
2019,ROWB,BAOR,3,102.35748,terrestrial,8.9,470,9
2019,ROWB,BCCH,3,32.28591,terrestrial,8.9,470,9
2019,ROWB,BGGN,1,6.024779,terrestrial,8.9,470,9
2019,ROWB,BLJA,2,170.91406,terrestrial,8.9,470,9
2019,ROWB,BRTH,2,136.18892,terrestrial,8.9,470,9
2019,ROWB,CHSP,1,12.18482,terrestrial,8.9,470,9
2019,ROWB,COGR,1,110.557,terrestrial,8.9,470,9
2019,ROWB,COYE,5.5,57.506185,terrestrial,8.9,470,9
2019,ROWB,DOWO,1,26.909,terrestrial,8.9,470,9
2019,ROWB,EAKI,1,39.5045,terrestrial,8.9,470,9
2019,ROWB,EATO,2,77.88808,terrestrial,8.9,470,9
2019,ROWB,EAWP,4,56.4,terrestrial,8.9,470,9
2019,ROWB,EUST,1,77.06771,terrestrial,8.9,470,9
2019,ROWB,EWPW,5,267,terrestrial,8.9,470,9
2019,ROWB,GCFL,2,69.40832,terrestrial,8.9,470,9
2019,ROWB,GRCA,3,107.05455,terrestrial,8.9,470,9
2019,ROWB,NHWR,8,85.3852,terrestrial,8.9,470,9
2019,ROWB,MODO,3,394.5648,terrestrial,8.9,470,9
2019,ROWB,NOFL,1,127.1227,terrestrial,8.9,470,9
2019,ROWB,RBWO,2,145.08878,terrestrial,8.9,470,9
2019,ROWB,REVI,6,103.71024,terrestrial,8.9,470,9
2019,ROWB,RWBL,10.5,609.209265,terrestrial,8.9,470,9
2019,ROWB,YBCU,2,116.76382,terrestrial,8.9,470,9
2019,ROWB,YEWA,11.5,111.928143,terrestrial,8.9,470,9
2021,ROWB,BAEA,1,4897.5,terrestrial,8.9,694,10
2021,ROWB,WITU,1,4130,terrestrial,8.9,694,10
2021,ROWB,RWBL,10,580.1993,terrestrial,8.9,694,10
2021,ROWB,MODO,4,526.0864,terrestrial,8.9,694,10
2021,ROWB,AMRO,3,234.27204,terrestrial,8.9,694,10
2021,ROWB,COGR,2,221.114,terrestrial,8.9,694,10
2021,ROWB,YBCU,3,175.14573,terrestrial,8.9,694,10
2021,ROWB,BLJA,2,170.91406,terrestrial,8.9,694,10
2021,ROWB,EUST,2,154.13542,terrestrial,8.9,694,10
2021,ROWB,EASO,1,152.3,terrestrial,8.9,694,10
2021,ROWB,REVI,8.5,146.92284,terrestrial,8.9,694,10
2021,ROWB,GRCA,4,142.7394,terrestrial,8.9,694,10
2021,ROWB,NOFL,1,127.1227,terrestrial,8.9,694,10
2021,ROWB,COYE,10.5,109.784535,terrestrial,8.9,694,10
2021,ROWB,RBWO,1.5,108.816585,terrestrial,8.9,694,10
2021,ROWB,EWPW,2,106.8,terrestrial,8.9,694,10
2021,ROWB,NHWR,10,106.7315,terrestrial,8.9,694,10
2021,ROWB,BAOR,3,102.35748,terrestrial,8.9,694,10
2021,ROWB,TRES,4,86.1946,terrestrial,8.9,694,10
2021,ROWB,YEWA,8.5,82.729497,terrestrial,8.9,694,10
2021,ROWB,EAKI,2,79.009,terrestrial,8.9,694,10
2021,ROWB,GCFL,2,69.40832,terrestrial,8.9,694,10
2021,ROWB,EAWP,4,56.4,terrestrial,8.9,694,10
2021,ROWB,BHCO,1,46.33458,terrestrial,8.9,694,10
2021,ROWB,EATO,1,38.94404,terrestrial,8.9,694,10
2021,ROWB,SCTA,1,29.43888,terrestrial,8.9,694,10
2021,ROWB,INBU,2,28.524,terrestrial,8.9,694,10
2021,ROWB,DOWO,1,26.909,terrestrial,8.9,694,10
2021,ROWB,AMRE,3,24.876051,terrestrial,8.9,694,10
2021,ROWB,CHSW,1,22.875,terrestrial,8.9,694,10
2021,ROWB,BRTH,0.25,17.023615,terrestrial,8.9,694,10
2021,ROWB,SWSP,1,16.40609,terrestrial,8.9,694,10
2021,ROWB,BCCH,1,10.76197,terrestrial,8.9,694,10
2021,ROWB,WBNU,0.25,5.16875,terrestrial,8.9,694,10
1994,ROWP,AMRO,1,78.09068,terrestrial,11.4,289,1
1994,ROWP,BAOR,5,170.5958,terrestrial,11.4,289,1
1994,ROWP,COGR,4,442.228,terrestrial,11.4,289,1
1994,ROWP,COYE,3,31.36701,terrestrial,11.4,289,1
1994,ROWP,DOWO,1,26.909,terrestrial,11.4,289,1
1994,ROWP,EAKI,3,118.5135,terrestrial,11.4,289,1
1994,ROWP,EAWP,6,84.6,terrestrial,11.4,289,1
1994,ROWP,EUST,5,385.33855,terrestrial,11.4,289,1
1994,ROWP,GHOW,1,1505,terrestrial,11.4,289,1
1994,ROWP,NHWR,1,10.67315,terrestrial,11.4,289,1
1994,ROWP,MAWR,2,23.039024,terrestrial,11.4,289,1
1994,ROWP,MODO,0.5,65.7608,terrestrial,11.4,289,1
1994,ROWP,NOFL,2,254.2454,terrestrial,11.4,289,1
1994,ROWP,RHWO,1,70.78197,terrestrial,11.4,289,1
1994,ROWP,RWBL,16,928.31888,terrestrial,11.4,289,1
